"stock","MortType","CatchYear","AABM Fishery_SEAK_All","AABM Fishery_NBC_T","AABM Fishery_NBC_S","AABM Fishery_WCVI_FW","AABM Fishery_WCVI_SPR T","AABM Fishery_WCVI_SUM T","AABM Fishery_WCVI_AABM S","ISBM Fishery_NBC & CBC_Central T","ISBM Fishery_NBC & CBC_North N","ISBM Fishery_NBC & CBC_TNBC Term N","ISBM Fishery_NBC & CBC_Central N","ISBM Fishery_NBC & CBC_TCBC Term N","ISBM Fishery_NBC & CBC_CBC S","ISBM Fishery_NBC & CBC_ TCBC TERM S","ISBM Fishery_NBC & CBC_NBC ISBM S","ISBM Fishery_NBC & CBC_TNBC TERM S","ISBM Fishery_Southern BC_GEO ST T","ISBM Fishery_Southern BC_WCVI N","ISBM Fishery_Southern BC_GEO ST N","ISBM Fishery_Southern BC_JNST N","ISBM Fishery_Southern BC_BC JF N","ISBM Fishery_Southern BC_FRASER N","ISBM Fishery_Southern BC_ TFRASER TERM N","ISBM Fishery_Southern BC_GEO ST S","ISBM Fishery_Southern BC_TGEO ST TERM S","ISBM Fishery_Southern BC_JNST S","ISBM Fishery_Southern BC_TJNST TERM S","ISBM Fishery_Southern BC_BC JF S","ISBM Fishery_Southern BC_TBC JF TERM S","ISBM Fishery_Southern BC_WCVI ISBM S","ISBM Fishery_US_T","Terminal Fishery_SEAK_All","Terminal Fishery_Canada_TNORTH FN","Terminal Fishery_Canada_TCENTRAL FN","Terminal Fishery_Canada_TGEO ST FN","Terminal Fishery_Canada_TFRAS FN","Terminal Fishery_Canada_CAN TBR TERM FN","Terminal Fishery_Canada_TWCVI TERM N","Terminal Fishery_Canada_TNORTH FS","Terminal Fishery_Canada_TCENTRAL FS","Terminal Fishery_Canada_TWCVI FS","Terminal Fishery_Canada_TFRASER FS","Terminal Fishery_Canada_TGS FS","Terminal Fishery_Canada_TWCVI TERM S","Terminal Fishery_Southern US_All","Escapement_    _Stray","Esc.",
"ATN","TM",2001,8.70827285921625,0,2.17706821480406,0.290275761973875,0,0,0,0,0,0,0,12.9172714078374,0.870827285921626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145137880986938,0,0,8.56313497822932,0,0,0,0,0,4.78955007256894,0,0,0,0,0,0,61.5384615384615,
"ATN","TM",2002,5.45212765957447,8.90957446808511,3.98936170212766,0,0.797872340425532,0,0,0,0,0,0,15.6914893617021,1.32978723404255,1.72872340425532,0.265957446808511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18085106382979,0,0,0,0,0,2.12765957446809,0,0,0,0,0,0,52.5265957446808,
"ATN","TM",2003,5.20325203252033,2.92682926829268,5.85365853658537,0,0,0,0,0,0,0,0,23.9024390243902,8.61788617886179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13008130081301,0,0,0,0,0,3.41463414634146,0,0,0,0,0,0,41.9512195121951,
"ATN","TM",2004,9.84528832630098,3.37552742616034,5.76652601969058,0,0,0,0,0,0,0,0,20.112517580872,1.54711673699015,3.65682137834037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.73558368495077,0,0,0,0,0,1.26582278481013,0,0,0,0,0,0,46.6947960618847,
"ATN","TM",2005,14.818763326226,4.47761194029851,5.97014925373134,0,0,0,0,0,0,0,0,15.5650319829424,5.97014925373134,2.02558635394456,1.59914712153518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0362473347548,0,0,0,0,0,2.02558635394456,0,0,0,0,0,0,40.5117270788913,
"ATN","TM",2006,10.1897399859452,2.2487702037948,2.38931834153197,0,0,0,0,0,0,0,0,8.78425860857344,4.77863668306395,0,0.28109627547435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4975404075896,0,0,0,0,0,2.45959241040056,0,0,0,0,0,0,64.3710470836261,
"ATN","TM",2007,17,1.25,3.75,0,0.5,0,0,0,0,0,0,16.75,1.75,3.25,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,5.75,0,0,0,0,0,2.5,0,0,0,0,0,0,47,
"ATN","TM",2008,9.74025974025974,1.94805194805195,0,0,0,0,0,0,0,0,0,8.44155844155844,1.2987012987013,0,0.649350649350649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8961038961039,0,0,0,0,0,0,0,0,0,0,0,0,74.025974025974,
"ATN","TM",2009,9.37042459736457,3.22108345534407,3.36749633967789,0,0,0,0,0,0,0,0,22.8404099560761,1.61054172767204,0.878477306002928,0.146412884333821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.37042459736457,0,0,0,0,0,3.51390922401171,0,0,0,0,0,0,45.6808199121523,
"ATN","TM",2010,11.8705035971223,2.87769784172662,1.67865707434053,0,0,0,0,0,0,0,0,13.0695443645084,2.51798561151079,0,3.59712230215827,0,0,0,0,0,0,0,0,0,0,0.719424460431655,0,0,0,0,0,0,0,10.5515587529976,0,0,0,0,0,3.11750599520384,0,0,0,0,0,0,50,
"ATN","TM",2011,14.612676056338,8.45070422535211,3.16901408450704,0,0,0,0,0,0,0,0,21.6549295774648,3.69718309859155,0.528169014084507,2.99295774647887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3943661971831,0,0,0,0,0,0.880281690140845,0,0,0,0,0,0,36.6197183098592,
"ATN","TM",2012,13.9908256880734,2.29357798165138,2.17889908256881,0,0,0,0,0,0,0,0,16.1697247706422,2.52293577981651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8440366972477,0,0,0,0,0,0,0,0,0,0,0,0,50,
"ATN","TM",2013,5.03267973856209,1.43790849673203,2.51633986928105,0,0,0,0,0,0,0,0,8.95424836601307,1.04575163398693,0,0.228758169934641,0,0,0,0,0,0,0,0,0,0,0.163398692810458,0,0,0,0,0,0.065359477124183,0,8.98692810457516,0,0,0,0,0,5.03267973856209,0,0,0,0,0,0,66.5359477124183,
"ATN","TM",2014,7.05014749262537,2.62536873156342,1.976401179941,0.117994100294985,0,0.0589970501474926,0.206489675516224,0,0,0,0,6.69616519174041,2.47787610619469,0.117994100294985,1.2094395280236,0,0,0,0,0,0,0,0,0.0589970501474926,0,0,0,0,0,0,0,0,0,11.0324483775811,0,0,0,0,0,5.10324483775811,0,0,0,0,0,0,61.2684365781711,
"ATN","TM",2015,4.53382934201349,0.999767495931179,2.47616833294583,0,0.197628458498024,0,0,0,0,0,0.0232504068821204,7.6842594745408,2.96442687747036,0.151127644733783,0.372006510113927,0,0,0,0,0,0,0,0,0.0348756103231807,0,0.0465008137642409,0,0,0,0,0.0348756103231807,0,0,6.90537084398977,0,0,0,0,0,1.29039758195768,0,0,0,0,0,0,72.2855149965124,
"ATN","TM",2016,7.05410821643287,1.08216432865731,3.12625250501002,0.0601202404809619,0.260521042084168,0,0,0,0,0,0,4.02805611222445,3.06613226452906,0.460921843687375,0.460921843687375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601202404809619,0,0,11.563126252505,0,0,0,0,0,3.70741482965932,0,0,0,0,0,0,65.0701402805611,
"ATN","TM",2017,6.85185185185185,2.03703703703704,1.94444444444444,0,0.185185185185185,0,0,0,0,0,0.0462962962962963,11.5277777777778,1.99074074074074,0.740740740740741,0.462962962962963,0,0,0,0,0,0,0,0,0,0,0.416666666666667,0,0,0,0,0,0,0,16.7592592592593,0,0,0,0,0,3.42592592592593,0,0,0,0,0,0,53.6111111111111,
"ATN","TM",2018,0.662705667276051,0.171389396709324,0.251371115173675,0,0.0342778793418647,0,0,0,0,0,0,4.36471663619744,0.21709323583181,0.0914076782449726,0,0,0,0,0,0,0,0,0,0.0914076782449726,0,0,0,0,0,0,0.0228519195612431,0,0,2.9136197440585,0,0,0,0,0,0.21709323583181,0,0,0,0,0,0,90.9620658135283,
"ATS","LC",1979,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",1980,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",1981,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",1982,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",1983,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",1984,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",1985,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",1986,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",1987,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",1988,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",1989,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",1990,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",1991,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",1992,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",1993,0,0,0,0,0,0,0,0,33.3333333333333,0,0,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ATS","LC",1994,2,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,
"ATS","LC",1995,6.90690690690691,2.4024024024024,3.003003003003,0,0,0,0,0,0,0,0,25.5255255255255,1.2012012012012,0,0,0,0,0,0,0.3003003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9039039039039,0,0,0,0,0,3.3033033033033,0,0,0,0,0,0,53.4534534534535,
"ATS","LC",1996,4.60122699386503,0,0,0,0,0,0,0,0,0,0,13.9570552147239,0,0,1.07361963190184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9079754601227,0,0,0,0,0,11.6564417177914,0,0,0,0,0,0,63.8036809815951,
"ATS","LC",1997,6.8359375,0.390625,1.953125,0,0,0,0,0,0,0,0,13.671875,0.390625,0,0.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.859375,0,0,0,0,0,5.6640625,0,0,0,0,0,0,64.453125,
"ATS","LC",1998,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",1999,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",2000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",2001,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",2002,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",2003,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",2004,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",2005,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",2006,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",2007,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",2008,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",2009,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,92.8571428571429,
"ATS","LC",2011,17.5675675675676,0,4.05405405405405,0,0,0,0,0,0,0,0,1.35135135135135,0,0,13.5135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1621621621622,0,0,0,0,0,0,0,0,0,0,0,0,51.3513513513513,
"ATS","LC",2012,10.2732240437158,4.69945355191257,2.40437158469945,0,0,0,0,0,0,0,0,18.1420765027322,1.20218579234973,0,0.655737704918033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0054644808743,0,0,0,0,0,0.87431693989071,0,0,0,0,0,0,48.7431693989071,
"ATS","LC",2013,3.7212449255751,1.38700947225981,2.7063599458728,0.10148849797023,0.10148849797023,0,0,0,0,0,0.03382949932341,9.20162381596752,0.77807848443843,0.37212449255751,0.13531799729364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93504736129905,0,0,0,0,0,1.6914749661705,0,0,0,0,0,0,72.8349120433018,
"ATS","LC",2014,8.10810810810811,4.163623082542,2.99488677867056,0,0,0,0,0,0,0,0,9.42293644996348,1.38787436084733,0.14609203798393,0.657414170927684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14609203798393,0,0,9.13075237399562,0,0,0,0,0,5.91672753834916,0,0,0,0,0,0,57.9254930606282,
"ATS","LC",2015,3.86571719226857,0.305188199389624,2.03458799593082,0,0.152594099694812,0,0,0,0,0,0,8.90132248219735,2.54323499491353,0.762970498474059,0.203458799593082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03662258392675,0,0,0,0,0,0.966429298067141,0,0,0,0,0,0,72.2278738555443,
"ATS","LC",2016,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",2017,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","LC",2018,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",1979,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",1980,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",1981,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",1982,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",1983,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",1984,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",1985,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",1986,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",1987,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",1988,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",1989,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",1990,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",1991,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",1992,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",1993,25,0,0,0,0,0,0,0,25,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"ATS","TM",1994,12.280701754386,0,1.75438596491228,0,0,0,0,0,0,0,0,21.0526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.9122807017544,
"ATS","TM",1995,8.9080459770115,3.16091954022989,3.44827586206897,0,0,0,0,0,0,0,0,24.7126436781609,1.4367816091954,0,0,0,0,0,0,0.28735632183908,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73563218390805,0,0,0,0,0,3.16091954022989,0,0,0,0,0,0,51.1494252873563,
"ATS","TM",1996,5.51415797317437,0.29806259314456,0.596125186289121,0,0,0,0,0,0,0,0,13.7108792846498,0,0,1.04321907600596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76900149031297,0,0,0,0,0,12.0715350223547,0,0,0,0,0,0,61.9970193740686,
"ATS","TM",1997,7.30769230769231,0.384615384615385,2.5,0,0,0,0,0,0,0,0,13.4615384615385,0.384615384615385,0,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76923076923077,0,0,0,0,0,5.96153846153846,0,0,0,0,0,0,63.4615384615385,
"ATS","TM",1998,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",1999,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",2000,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",2001,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",2002,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",2003,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",2004,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",2005,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",2006,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",2007,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",2008,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",2009,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",2010,33.3333333333333,8.33333333333333,13.8888888888889,0,0,0,0,0,0,0,0,0,2.77777777777778,0,2.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,36.1111111111111,
"ATS","TM",2011,28.8659793814433,5.15463917525773,5.15463917525773,0,0,0,0,0,0,0,0,1.03092783505155,1.03092783505155,0,10.3092783505155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27835051546392,0,0,0,0,0,0,0,0,0,0,0,0,39.1752577319588,
"ATS","TM",2012,11.7336152219873,5.17970401691332,2.95983086680761,0,0,0,0,0,0,0,0,17.5475687103594,1.37420718816068,0,0.634249471458774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5792811839323,0,0,0,0,0,0.845665961945032,0,0,0,0,0,0,47.1458773784355,
"ATS","TM",2013,4.37665782493369,1.59151193633952,3.41511936339523,0.0994694960212202,0.0994694960212202,0,0,0,0,0,0.03315649867374,9.05172413793103,0.828912466843501,0.397877984084881,0.13262599469496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79708222811671,0,0,0,0,0,1.79045092838196,0,0,0,0,0,0,71.3859416445623,
"ATS","TM",2014,8.71428571428571,4.28571428571429,3.57142857142857,0,0,0,0,0,0,0,0,9.21428571428571,1.42857142857143,0.142857142857143,0.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,8.92857142857143,0,0,0,0,0,6.21428571428571,0,0,0,0,0,0,56.6428571428571,
"ATS","TM",2015,3.92551585304479,0.301962757926522,2.66733769501761,0,0.150981378963261,0,0,0,0,0,0,8.85757423251132,2.66733769501761,0.805234021137393,0.201308505284348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95168595873176,0,0,0,0,0,1.00654252642174,0,0,0,0,0,0,71.4645193759436,
"ATS","TM",2016,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",2017,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ATS","TM",2018,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"BQR","LC",1979,4.47163045770934,1.70850031638895,0,0.189833368487661,0.82261126344653,1.20227800042185,0,9.42839063488715,0.548407508964354,0,3.5646488082683,0,0,0,0.147648175490403,0,21.2402446741194,0.105462982493145,0,7.50896435351192,0.400759333473951,0,0,15.3343176545033,2.7631301413204,0.232018561484919,0,0,0,0.0632777894958869,0.21092596498629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147648175490403,0,29.9093018350559,
"BQR","LC",1980,3.39912280701754,4.31286549707602,0,3.07017543859649,0.548245614035088,0.621345029239766,0,6.61549707602339,0.840643274853801,0,2.55847953216374,0,0.255847953216374,0,0,0,15.2046783625731,0,0.0730994152046784,9.28362573099415,0,0.0730994152046784,0,20.0657894736842,3.65497076023392,1.05994152046784,0,0.0730994152046784,0,0,0.548245614035088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730994152046784,0,27.6681286549708,
"BQR","LC",1981,2.38931834153198,1.33520730850316,0,0,0.28109627547435,1.26493323963457,0,11.3843991567112,2.03794799718904,0,2.52986647926915,0,0,0,0,0,17.7793394237526,0,0.773014757554462,8.85453267744203,0,0,0,33.0990864371047,4.07589599437807,0.773014757554462,0,0.28109627547435,0,0.28109627547435,0.702740688685875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1574139142656,
"BQR","LC",1982,6.22462787550744,4.46549391069012,0,0.94722598105548,0.40595399188092,2.97699594046008,0,5.81867388362652,3.24763193504736,0,5.27740189445196,0,0,0,0.13531799729364,0,12.7198917456022,0,0,11.2313937753721,0.6765899864682,0,0,9.74289580514208,1.62381596752368,0.27063599458728,0,1.48849797023004,0,0,0.94722598105548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81190798376184,0.13531799729364,30.8525033829499,
"BQR","LC",1983,5.92,4.96,0,0,0,1.12,0,6.88,0.64,0,4,0,0.32,0,0,0,13.44,0,0.8,13.76,0,0,0,14.72,8.32,0.64,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.84,
"BQR","LC",1984,1.82186234817814,1.417004048583,0,0,0.607287449392713,0.809716599190283,0,6.68016194331984,1.61943319838057,0,2.02429149797571,0,0,0,1.01214574898785,0,8.90688259109312,0,0.404858299595142,5.87044534412955,0,0,0,38.663967611336,4.65587044534413,4.65587044534413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8502024291498,
"BQR","LC",1985,4.06386066763425,1.74165457184325,0,0,0.435413642960813,1.01596516690856,0,3.77358490566038,1.74165457184325,0,4.93468795355588,0,0.58055152394775,0,0,0,1.74165457184325,0,1.45137880986938,10.1596516690856,0.58055152394775,0.290275761973875,0,24.3831640058055,7.98258345428157,1.1611030478955,0,0,0,0,1.59651669085631,0,0,0,0,0,0,0,0,0,0,0,1.59651669085631,0,1.01596516690856,0.290275761973875,29.4629898403483,
"BQR","LC",1986,2.07641196013289,0.747508305647841,0,0,0,1.41196013289037,0,12.7076411960133,0.498338870431894,0,7.55813953488372,0,0.830564784053156,0,0,0,8.13953488372093,0,0.913621262458472,6.47840531561462,0,0,0,30.3986710963455,4.65116279069767,1.99335548172757,0,0.415282392026578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0797342192691,0,0,0,20.0996677740864,
"BQR","LC",1987,9.60757780784844,3.92422192151556,0,0,0,4.19485791610284,0,2.43572395128552,0.94722598105548,0,1.75913396481732,0,0,0,0,0,2.0297699594046,0,0.13531799729364,4.87144790257104,0.27063599458728,0,0,22.4627875507442,6.63058186738836,2.7063599458728,0,0,0,0,1.48849797023004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5358592692828,
"BQR","LC",1988,3.7593984962406,2.25563909774436,0,0,0,2.75689223057644,0,1.2531328320802,4.26065162907268,0,5.76441102756892,0,0,0,0,0,1.75438596491228,0,0.25062656641604,3.25814536340852,1.00250626566416,0,0,25.31328320802,3.7593984962406,1.2531328320802,0,0,0,2.00501253132832,1.00250626566416,0,0,0,0,0,0,0,0,0,0,0,1.2531328320802,0,0,0.50125313283208,38.5964912280702,
"BQR","LC",1989,5.68627450980392,3.13725490196078,0,0,0,4.70588235294118,0,0.588235294117647,0.588235294117647,0,0.392156862745098,0,0,0,0,0,1.76470588235294,0,0.588235294117647,7.64705882352941,0,0,0,19.0196078431373,17.6470588235294,1.76470588235294,0,0,0,0,1.37254901960784,0.784313725490196,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17647058823529,33.1372549019608,
"BQR","LC",1990,6.76100628930818,5.9748427672956,1.57232704402516,0,0,2.9874213836478,0,1.57232704402516,0.943396226415094,0,5.50314465408805,0,0,0,0,0,3.45911949685535,0,1.41509433962264,9.27672955974843,0,0,0,14.4654088050314,4.55974842767296,0.786163522012579,0,0,0,0,2.0440251572327,0,0,0,0,0.471698113207547,0,0,0,0,0,0,0,0,0,0.628930817610063,37.5786163522013,
"BQR","LC",1991,3.93700787401575,2.04724409448819,0,0,0,1.88976377952756,0,1.10236220472441,1.10236220472441,0,1.5748031496063,0,0.62992125984252,0,0,0,5.19685039370079,0,0.47244094488189,5.03937007874016,0,0,0,27.5590551181102,10.2362204724409,1.25984251968504,0,0.31496062992126,0,0,0.62992125984252,0,0,0,0,0,0,0,0,0,0,0,0.62992125984252,0,0.47244094488189,1.10236220472441,34.8031496062992,
"BQR","LC",1992,5.42907180385289,5.42907180385289,0,0,0,3.32749562171629,0,5.77933450087566,0.875656742556918,0,0.700525394045534,0,1.40105078809107,0,0,0,8.75656742556918,0,0.875656742556918,3.1523642732049,0,0,0,25.3940455341506,3.67775831873905,5.77933450087566,0,0.350262697022767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1015761821366,0,0.525394045534151,1.40105078809107,25.0437828371279,
"BQR","LC",1993,2.44498777506112,1.46699266503667,0,0,0,1.71149144254279,0,3.9119804400978,1.9559902200489,0,0.97799511002445,0,0,0,0,0,3.42298288508557,0,0.488997555012225,6.35696821515892,0,0,0,36.919315403423,4.88997555012225,2.68948655256724,0,0,0,0,0.97799511002445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244498777506112,31.5403422982885,
